location,date,variant,num_sequences,perc_sequences,num_sequences_total
France,2021-03-08,Omicron,0,0.0,4276
France,2021-03-08,S:677H.Robin1,0,0.0,4276
France,2021-03-08,S:677P.Pelican,0,0.0,4276
France,2021-03-08,others,391,9.14,4276
France,2021-03-08,non_who,1090,25.5,4276
France,2021-03-22,Alpha,5022,78.21,6421
France,2021-03-22,B.1.1.277,0,0.0,6421
France,2021-03-22,B.1.1.302,0,0.0,6421
France,2021-03-22,B.1.1.519,7,0.11,6421
France,2021-03-22,B.1.160,266,4.14,6421
France,2021-03-22,B.1.177,146,2.27,6421
France,2021-03-22,B.1.221,23,0.36,6421
France,2021-03-22,B.1.258,6,0.09,6421
France,2021-03-22,B.1.367,0,0.0,6421
France,2021-03-22,B.1.620,2,0.03,6421
France,2021-03-22,Beta,508,7.91,6421
France,2021-03-22,Delta,0,0.0,6421
France,2021-03-22,Epsilon,0,0.0,6421
France,2021-03-22,Eta,72,1.12,6421
France,2021-03-22,Gamma,52,0.81,6421
France,2021-03-22,Iota,2,0.03,6421
France,2021-03-22,Kappa,0,0.0,6421
France,2021-03-22,Lambda,0,0.0,6421
France,2021-03-22,Mu,0,0.0,6421
France,2021-03-22,Omicron,0,0.0,6421
France,2021-03-22,S:677H.Robin1,0,0.0,6421
France,2021-03-22,S:677P.Pelican,0,0.0,6421
France,2021-03-22,others,315,4.92,6421
France,2021-03-22,non_who,765,11.92,6421
France,2021-04-05,Alpha,4805,79.74,6026
France,2021-04-05,B.1.1.277,0,0.0,6026
France,2021-04-05,B.1.1.302,0,0.0,6026
France,2021-04-05,B.1.1.519,1,0.02,6026
France,2021-04-05,B.1.160,148,2.46,6026
France,2021-04-05,B.1.177,69,1.15,6026
France,2021-04-05,B.1.221,15,0.25,6026
France,2021-04-05,B.1.258,7,0.12,6026
France,2021-04-05,B.1.367,2,0.03,6026
France,2021-04-05,B.1.620,8,0.13,6026
France,2021-04-05,Beta,532,8.83,6026
France,2021-04-05,Delta,0,0.0,6026
France,2021-04-05,Epsilon,0,0.0,6026
France,2021-04-05,Eta,123,2.04,6026
France,2021-04-05,Gamma,43,0.71,6026
France,2021-04-05,Iota,2,0.03,6026
France,2021-04-05,Kappa,0,0.0,6026
France,2021-04-05,Lambda,0,0.0,6026
France,2021-04-05,Mu,0,0.0,6026
France,2021-04-05,Omicron,0,0.0,6026
France,2021-04-05,S:677H.Robin1,0,0.0,6026
France,2021-04-05,S:677P.Pelican,0,0.0,6026
France,2021-04-05,others,271,4.49,6026
France,2021-04-05,non_who,521,8.65,6026
France,2021-04-19,Alpha,3839,76.64,5009
France,2021-04-19,B.1.1.277,0,0.0,5009
France,2021-04-19,B.1.1.302,0,0.0,5009
France,2021-04-19,B.1.1.519,2,0.04,5009
France,2021-04-19,B.1.160,57,1.14,5009
France,2021-04-19,B.1.177,22,0.44,5009
France,2021-04-19,B.1.221,2,0.04,5009
France,2021-04-19,B.1.258,1,0.02,5009
France,2021-04-19,B.1.367,1,0.02,5009
France,2021-04-19,B.1.620,30,0.6,5009
France,2021-04-19,Beta,528,10.54,5009
France,2021-04-19,Delta,4,0.08,5009
France,2021-04-19,Epsilon,0,0.0,5009
France,2021-04-19,Eta,153,3.05,5009
France,2021-04-19,Gamma,191,3.81,5009
France,2021-04-19,Iota,1,0.02,5009
France,2021-04-19,Kappa,2,0.04,5009
France,2021-04-19,Lambda,2,0.04,5009
France,2021-04-19,Mu,0,0.0,5009
France,2021-04-19,Omicron,0,0.0,5009
France,2021-04-19,S:677H.Robin1,0,0.0,5009
France,2021-04-19,S:677P.Pelican,0,0.0,5009
France,2021-04-19,others,174,3.48,5009
France,2021-04-19,non_who,289,5.78,5009
France,2021-05-03,Alpha,3440,78.31,4393
France,2021-05-03,B.1.1.277,0,0.0,4393
France,2021-05-03,B.1.1.302,0,0.0,4393
France,2021-05-03,B.1.1.519,5,0.11,4393
France,2021-05-03,B.1.160,28,0.64,4393
France,2021-05-03,B.1.177,10,0.23,4393
France,2021-05-03,B.1.221,1,0.02,4393
France,2021-05-03,B.1.258,0,0.0,4393
France,2021-05-03,B.1.367,0,0.0,4393
France,2021-05-03,B.1.620,22,0.5,4393
France,2021-05-03,Beta,502,11.43,4393
France,2021-05-03,Delta,47,1.07,4393
France,2021-05-03,Epsilon,0,0.0,4393
France,2021-05-03,Eta,148,3.37,4393
France,2021-05-03,Gamma,86,1.96,4393
France,2021-05-03,Iota,1,0.02,4393
France,2021-05-03,Kappa,7,0.16,4393
France,2021-05-03,Lambda,0,0.0,4393
France,2021-05-03,Mu,1,0.02,4393
France,2021-05-03,Omicron,0,0.0,4393
France,2021-05-03,S:677H.Robin1,0,0.0,4393
France,2021-05-03,S:677P.Pelican,0,0.0,4393
France,2021-05-03,others,95,2.16,4393
France,2021-05-03,non_who,161,3.66,4393
France,2021-05-17,Alpha,2532,77.67,3260
France,2021-05-17,B.1.1.277,0,0.0,3260
France,2021-05-17,B.1.1.302,0,0.0,3260
France,2021-05-17,B.1.1.519,0,0.0,3260
France,2021-05-17,B.1.160,7,0.21,3260
France,2021-05-17,B.1.177,5,0.15,3260
France,2021-05-17,B.1.221,0,0.0,3260
France,2021-05-17,B.1.258,0,0.0,3260
France,2021-05-17,B.1.367,0,0.0,3260
France,2021-05-17,B.1.620,20,0.61,3260
France,2021-05-17,Beta,472,14.48,3260
France,2021-05-17,Delta,51,1.56,3260
France,2021-05-17,Epsilon,0,0.0,3260
France,2021-05-17,Eta,70,2.15,3260
France,2021-05-17,Gamma,56,1.72,3260
France,2021-05-17,Iota,0,0.0,3260
France,2021-05-17,Kappa,2,0.06,3260
France,2021-05-17,Lambda,3,0.09,3260
France,2021-05-17,Mu,0,0.0,3260
France,2021-05-17,Omicron,0,0.0,3260
France,2021-05-17,S:677H.Robin1,0,0.0,3260
France,2021-05-17,S:677P.Pelican,0,0.0,3260
France,2021-05-17,others,42,1.3,3260
France,2021-05-17,non_who,74,2.27,3260
France,2021-05-31,Alpha,2351,74.99,3135
France,2021-05-31,B.1.1.277,0,0.0,3135
France,2021-05-31,B.1.1.302,0,0.0,3135
France,2021-05-31,B.1.1.519,1,0.03,3135
France,2021-05-31,B.1.160,7,0.22,3135
France,2021-05-31,B.1.177,3,0.1,3135
France,2021-05-31,B.1.221,0,0.0,3135
France,2021-05-31,B.1.258,0,0.0,3135
France,2021-05-31,B.1.367,0,0.0,3135
France,2021-05-31,B.1.620,19,0.61,3135
France,2021-05-31,Beta,423,13.49,3135
France,2021-05-31,Delta,97,3.09,3135
France,2021-05-31,Epsilon,0,0.0,3135
France,2021-05-31,Eta,63,2.01,3135
France,2021-05-31,Gamma,79,2.52,3135
France,2021-05-31,Iota,1,0.03,3135
France,2021-05-31,Kappa,2,0.06,3135
France,2021-05-31,Lambda,5,0.16,3135
France,2021-05-31,Mu,1,0.03,3135
France,2021-05-31,Omicron,0,0.0,3135
France,2021-05-31,S:677H.Robin1,0,0.0,3135
France,2021-05-31,S:677P.Pelican,0,0.0,3135
France,2021-05-31,others,83,2.66,3135
France,2021-05-31,non_who,113,3.62,3135
France,2021-06-14,Alpha,1347,60.81,2215
France,2021-06-14,B.1.1.277,0,0.0,2215
France,2021-06-14,B.1.1.302,0,0.0,2215
France,2021-06-14,B.1.1.519,0,0.0,2215
France,2021-06-14,B.1.160,5,0.23,2215
France,2021-06-14,B.1.177,3,0.14,2215
France,2021-06-14,B.1.221,0,0.0,2215
France,2021-06-14,B.1.258,0,0.0,2215
France,2021-06-14,B.1.367,0,0.0,2215
France,2021-06-14,B.1.620,9,0.41,2215
France,2021-06-14,Beta,399,18.01,2215
France,2021-06-14,Delta,270,12.19,2215
France,2021-06-14,Epsilon,0,0.0,2215
France,2021-06-14,Eta,20,0.9,2215
France,2021-06-14,Gamma,70,3.16,2215
France,2021-06-14,Iota,0,0.0,2215
France,2021-06-14,Kappa,1,0.05,2215
France,2021-06-14,Lambda,6,0.27,2215
France,2021-06-14,Mu,1,0.05,2215
France,2021-06-14,Omicron,0,0.0,2215
France,2021-06-14,S:677H.Robin1,0,0.0,2215
France,2021-06-14,S:677P.Pelican,0,0.0,2215
France,2021-06-14,others,84,3.78,2215
France,2021-06-14,non_who,101,4.56,2215
France,2021-06-28,Alpha,549,28.15,1950
France,2021-06-28,B.1.1.277,0,0.0,1950
France,2021-06-28,B.1.1.302,0,0.0,1950
France,2021-06-28,B.1.1.519,0,0.0,1950
France,2021-06-28,B.1.160,3,0.15,1950
France,2021-06-28,B.1.177,1,0.05,1950
France,2021-06-28,B.1.221,1,0.05,1950
France,2021-06-28,B.1.258,0,0.0,1950
France,2021-06-28,B.1.367,0,0.0,1950
France,2021-06-28,B.1.620,7,0.36,1950
France,2021-06-28,Beta,420,21.54,1950
France,2021-06-28,Delta,768,39.38,1950
France,2021-06-28,Epsilon,0,0.0,1950
France,2021-06-28,Eta,16,0.82,1950
France,2021-06-28,Gamma,133,6.82,1950
France,2021-06-28,Iota,0,0.0,1950
France,2021-06-28,Kappa,0,0.0,1950
France,2021-06-28,Lambda,8,0.41,1950
France,2021-06-28,Mu,2,0.1,1950
France,2021-06-28,Omicron,0,0.0,1950
France,2021-06-28,S:677H.Robin1,0,0.0,1950
France,2021-06-28,S:677P.Pelican,0,0.0,1950
France,2021-06-28,others,42,2.17,1950
France,2021-06-28,non_who,54,2.78,1950
France,2021-07-12,Alpha,703,16.49,4263
France,2021-07-12,B.1.1.277,0,0.0,4263
France,2021-07-12,B.1.1.302,0,0.0,4263
France,2021-07-12,B.1.1.519,0,0.0,4263
France,2021-07-12,B.1.160,0,0.0,4263
France,2021-07-12,B.1.177,0,0.0,4263
France,2021-07-12,B.1.221,0,0.0,4263
France,2021-07-12,B.1.258,0,0.0,4263
France,2021-07-12,B.1.367,0,0.0,4263
France,2021-07-12,B.1.620,9,0.21,4263
France,2021-07-12,Beta,506,11.87,4263
France,2021-07-12,Delta,2894,67.89,4263
France,2021-07-12,Epsilon,0,0.0,4263
France,2021-07-12,Eta,8,0.19,4263
France,2021-07-12,Gamma,79,1.85,4263
France,2021-07-12,Iota,0,0.0,4263
France,2021-07-12,Kappa,0,0.0,4263
France,2021-07-12,Lambda,16,0.38,4263
France,2021-07-12,Mu,8,0.19,4263
France,2021-07-12,Omicron,0,0.0,4263
France,2021-07-12,S:677H.Robin1,0,0.0,4263
France,2021-07-12,S:677P.Pelican,0,0.0,4263
France,2021-07-12,others,40,0.93,4263
France,2021-07-12,non_who,49,1.14,4263
France,2021-07-26,Alpha,657,4.88,13457
France,2021-07-26,B.1.1.277,0,0.0,13457
France,2021-07-26,B.1.1.302,0,0.0,13457
France,2021-07-26,B.1.1.519,0,0.0,13457
France,2021-07-26,B.1.160,0,0.0,13457
France,2021-07-26,B.1.177,0,0.0,13457
France,2021-07-26,B.1.221,0,0.0,13457
France,2021-07-26,B.1.258,0,0.0,13457
France,2021-07-26,B.1.367,0,0.0,13457
France,2021-07-26,B.1.620,7,0.05,13457
France,2021-07-26,Beta,347,2.58,13457
France,2021-07-26,Delta,12253,91.05,13457
France,2021-07-26,Epsilon,1,0.01,13457
France,2021-07-26,Eta,2,0.01,13457
France,2021-07-26,Gamma,135,1.0,13457
France,2021-07-26,Iota,1,0.01,13457
France,2021-07-26,Kappa,0,0.0,13457
France,2021-07-26,Lambda,20,0.15,13457
France,2021-07-26,Mu,1,0.01,13457
France,2021-07-26,Omicron,0,0.0,13457
France,2021-07-26,S:677H.Robin1,0,0.0,13457
France,2021-07-26,S:677P.Pelican,0,0.0,13457
France,2021-07-26,others,33,0.25,13457
France,2021-07-26,non_who,40,0.3,13457
France,2021-08-09,Alpha,213,2.24,9502
France,2021-08-09,B.1.1.277,0,0.0,9502
France,2021-08-09,B.1.1.302,0,0.0,9502
France,2021-08-09,B.1.1.519,0,0.0,9502
France,2021-08-09,B.1.160,2,0.02,9502
France,2021-08-09,B.1.177,0,0.0,9502
France,2021-08-09,B.1.221,0,0.0,9502
France,2021-08-09,B.1.258,0,0.0,9502
France,2021-08-09,B.1.367,0,0.0,9502
France,2021-08-09,B.1.620,1,0.01,9502
France,2021-08-09,Beta,126,1.33,9502
France,2021-08-09,Delta,9053,95.27,9502
France,2021-08-09,Epsilon,0,0.0,9502
France,2021-08-09,Eta,1,0.01,9502
France,2021-08-09,Gamma,83,0.87,9502
France,2021-08-09,Iota,0,0.0,9502
France,2021-08-09,Kappa,0,0.0,9502
France,2021-08-09,Lambda,5,0.05,9502
France,2021-08-09,Mu,7,0.07,9502
France,2021-08-09,Omicron,0,0.0,9502
France,2021-08-09,S:677H.Robin1,0,0.0,9502
France,2021-08-09,S:677P.Pelican,0,0.0,9502
France,2021-08-09,others,11,0.13,9502
France,2021-08-09,non_who,14,0.16,9502
France,2021-08-23,Alpha,67,0.75,8879
France,2021-08-23,B.1.1.277,0,0.0,8879
France,2021-08-23,B.1.1.302,0,0.0,8879
France,2021-08-23,B.1.1.519,0,0.0,8879
France,2021-08-23,B.1.160,1,0.01,8879
France,2021-08-23,B.1.177,0,0.0,8879
France,2021-08-23,B.1.221,0,0.0,8879
France,2021-08-23,B.1.258,0,0.0,8879
France,2021-08-23,B.1.367,0,0.0,8879
France,2021-08-23,B.1.620,0,0.0,8879
France,2021-08-23,Beta,79,0.89,8879
France,2021-08-23,Delta,8697,97.95,8879
France,2021-08-23,Epsilon,0,0.0,8879
France,2021-08-23,Eta,1,0.01,8879
France,2021-08-23,Gamma,26,0.29,8879
France,2021-08-23,Iota,0,0.0,8879
France,2021-08-23,Kappa,0,0.0,8879
France,2021-08-23,Lambda,0,0.0,8879
France,2021-08-23,Mu,1,0.01,8879
France,2021-08-23,Omicron,0,0.0,8879
France,2021-08-23,S:677H.Robin1,0,0.0,8879
France,2021-08-23,S:677P.Pelican,0,0.0,8879
France,2021-08-23,others,7,0.09,8879
France,2021-08-23,non_who,8,0.1,8879
France,2021-09-06,Alpha,21,0.26,8082
France,2021-09-06,B.1.1.277,0,0.0,8082
France,2021-09-06,B.1.1.302,0,0.0,8082
France,2021-09-06,B.1.1.519,0,0.0,8082
France,2021-09-06,B.1.160,0,0.0,8082
France,2021-09-06,B.1.177,0,0.0,8082
France,2021-09-06,B.1.221,0,0.0,8082
France,2021-09-06,B.1.258,0,0.0,8082
France,2021-09-06,B.1.367,1,0.01,8082
France,2021-09-06,B.1.620,0,0.0,8082
France,2021-09-06,Beta,24,0.3,8082
France,2021-09-06,Delta,8014,99.16,8082
France,2021-09-06,Epsilon,0,0.0,8082
France,2021-09-06,Eta,1,0.01,8082
France,2021-09-06,Gamma,9,0.11,8082
France,2021-09-06,Iota,0,0.0,8082
France,2021-09-06,Kappa,0,0.0,8082
France,2021-09-06,Lambda,1,0.01,8082
France,2021-09-06,Mu,3,0.04,8082
France,2021-09-06,Omicron,0,0.0,8082
France,2021-09-06,S:677H.Robin1,0,0.0,8082
France,2021-09-06,S:677P.Pelican,0,0.0,8082
France,2021-09-06,others,8,0.1,8082
France,2021-09-06,non_who,9,0.11,8082
France,2021-09-20,Alpha,7,0.15,4638
France,2021-09-20,B.1.1.277,0,0.0,4638
France,2021-09-20,B.1.1.302,0,0.0,4638
France,2021-09-20,B.1.1.519,0,0.0,4638
France,2021-09-20,B.1.160,0,0.0,4638
France,2021-09-20,B.1.177,0,0.0,4638
France,2021-09-20,B.1.221,0,0.0,4638
France,2021-09-20,B.1.258,0,0.0,4638
France,2021-09-20,B.1.367,0,0.0,4638
France,2021-09-20,B.1.620,0,0.0,4638
France,2021-09-20,Beta,4,0.09,4638
France,2021-09-20,Delta,4620,99.61,4638
France,2021-09-20,Epsilon,0,0.0,4638
France,2021-09-20,Eta,0,0.0,4638
France,2021-09-20,Gamma,5,0.11,4638
France,2021-09-20,Iota,0,0.0,4638
France,2021-09-20,Kappa,0,0.0,4638
France,2021-09-20,Lambda,0,0.0,4638
France,2021-09-20,Mu,0,0.0,4638
France,2021-09-20,Omicron,0,0.0,4638
France,2021-09-20,S:677H.Robin1,0,0.0,4638
France,2021-09-20,S:677P.Pelican,0,0.0,4638
France,2021-09-20,others,2,0.04,4638
France,2021-09-20,non_who,2,0.04,4638
France,2021-10-04,Alpha,3,0.09,3410
France,2021-10-04,B.1.1.277,0,0.0,3410
France,2021-10-04,B.1.1.302,0,0.0,3410
France,2021-10-04,B.1.1.519,0,0.0,3410
France,2021-10-04,B.1.160,1,0.03,3410
France,2021-10-04,B.1.177,0,0.0,3410
France,2021-10-04,B.1.221,0,0.0,3410
France,2021-10-04,B.1.258,0,0.0,3410
France,2021-10-04,B.1.367,0,0.0,3410
France,2021-10-04,B.1.620,0,0.0,3410
France,2021-10-04,Beta,0,0.0,3410
France,2021-10-04,Delta,3401,99.74,3410
France,2021-10-04,Epsilon,0,0.0,3410
France,2021-10-04,Eta,0,0.0,3410
France,2021-10-04,Gamma,1,0.03,3410
France,2021-10-04,Iota,0,0.0,3410
France,2021-10-04,Kappa,0,0.0,3410
France,2021-10-04,Lambda,0,0.0,3410
France,2021-10-04,Mu,0,0.0,3410
France,2021-10-04,Omicron,0,0.0,3410
France,2021-10-04,S:677H.Robin1,0,0.0,3410
France,2021-10-04,S:677P.Pelican,0,0.0,3410
France,2021-10-04,others,4,0.11,3410
France,2021-10-04,non_who,5,0.14,3410
France,2021-10-18,Alpha,0,0.0,3568
France,2021-10-18,B.1.1.277,0,0.0,3568
France,2021-10-18,B.1.1.302,0,0.0,3568
France,2021-10-18,B.1.1.519,0,0.0,3568
France,2021-10-18,B.1.160,0,0.0,3568
France,2021-10-18,B.1.177,1,0.03,3568
France,2021-10-18,B.1.221,0,0.0,3568
France,2021-10-18,B.1.258,0,0.0,3568
France,2021-10-18,B.1.367,0,0.0,3568
France,2021-10-18,B.1.620,0,0.0,3568
France,2021-10-18,Beta,2,0.06,3568
France,2021-10-18,Delta,3550,99.5,3568
France,2021-10-18,Epsilon,0,0.0,3568
France,2021-10-18,Eta,0,0.0,3568
France,2021-10-18,Gamma,0,0.0,3568
France,2021-10-18,Iota,0,0.0,3568
France,2021-10-18,Kappa,0,0.0,3568
France,2021-10-18,Lambda,1,0.03,3568
France,2021-10-18,Mu,0,0.0,3568
France,2021-10-18,Omicron,0,0.0,3568
France,2021-10-18,S:677H.Robin1,0,0.0,3568
France,2021-10-18,S:677P.Pelican,0,0.0,3568
France,2021-10-18,others,14,0.38,3568
France,2021-10-18,non_who,15,0.41,3568
France,2021-11-01,Alpha,1,0.01,10296
France,2021-11-01,B.1.1.277,0,0.0,10296
France,2021-11-01,B.1.1.302,0,0.0,10296
France,2021-11-01,B.1.1.519,0,0.0,10296
France,2021-11-01,B.1.160,1,0.01,10296
France,2021-11-01,B.1.177,0,0.0,10296
France,2021-11-01,B.1.221,0,0.0,10296
France,2021-11-01,B.1.258,0,0.0,10296
France,2021-11-01,B.1.367,0,0.0,10296
France,2021-11-01,B.1.620,0,0.0,10296
France,2021-11-01,Beta,0,0.0,10296
France,2021-11-01,Delta,10265,99.7,10296
France,2021-11-01,Epsilon,0,0.0,10296
France,2021-11-01,Eta,1,0.01,10296
France,2021-11-01,Gamma,0,0.0,10296
France,2021-11-01,Iota,0,0.0,10296
France,2021-11-01,Kappa,0,0.0,10296
France,2021-11-01,Lambda,0,0.0,10296
France,2021-11-01,Mu,0,0.0,10296
France,2021-11-01,Omicron,0,0.0,10296
France,2021-11-01,S:677H.Robin1,0,0.0,10296
France,2021-11-01,S:677P.Pelican,0,0.0,10296
France,2021-11-01,others,28,0.27,10296
France,2021-11-01,non_who,29,0.28,10296
France,2021-11-15,Alpha,2,0.02,10101
France,2021-11-15,B.1.1.277,0,0.0,10101
France,2021-11-15,B.1.1.302,0,0.0,10101
France,2021-11-15,B.1.1.519,0,0.0,10101
France,2021-11-15,B.1.160,1,0.01,10101
France,2021-11-15,B.1.177,0,0.0,10101
France,2021-11-15,B.1.221,0,0.0,10101
France,2021-11-15,B.1.258,0,0.0,10101
France,2021-11-15,B.1.367,0,0.0,10101
France,2021-11-15,B.1.620,0,0.0,10101
France,2021-11-15,Beta,0,0.0,10101
France,2021-11-15,Delta,10058,99.57,10101
France,2021-11-15,Epsilon,0,0.0,10101
France,2021-11-15,Eta,0,0.0,10101
France,2021-11-15,Gamma,0,0.0,10101
France,2021-11-15,Iota,0,0.0,10101
France,2021-11-15,Kappa,0,0.0,10101
France,2021-11-15,Lambda,0,0.0,10101
France,2021-11-15,Mu,0,0.0,10101
France,2021-11-15,Omicron,1,0.01,10101
France,2021-11-15,S:677H.Robin1,0,0.0,10101
France,2021-11-15,S:677P.Pelican,0,0.0,10101
France,2021-11-15,others,39,0.39,10101
France,2021-11-15,non_who,40,0.4,10101
France,2021-11-29,Alpha,4,0.05,8030
France,2021-11-29,B.1.1.277,0,0.0,8030
France,2021-11-29,B.1.1.302,0,0.0,8030
France,2021-11-29,B.1.1.519,0,0.0,8030
France,2021-11-29,B.1.160,0,0.0,8030
France,2021-11-29,B.1.177,0,0.0,8030
France,2021-11-29,B.1.221,0,0.0,8030
France,2021-11-29,B.1.258,0,0.0,8030
France,2021-11-29,B.1.367,0,0.0,8030
France,2021-11-29,B.1.620,0,0.0,8030
France,2021-11-29,Beta,0,0.0,8030
France,2021-11-29,Delta,7946,98.95,8030
France,2021-11-29,Epsilon,0,0.0,8030
France,2021-11-29,Eta,0,0.0,8030
France,2021-11-29,Gamma,0,0.0,8030
France,2021-11-29,Iota,0,0.0,8030
France,2021-11-29,Kappa,0,0.0,8030
France,2021-11-29,Lambda,0,0.0,8030
France,2021-11-29,Mu,0,0.0,8030
France,2021-11-29,Omicron,10,0.12,8030
France,2021-11-29,S:677H.Robin1,0,0.0,8030
France,2021-11-29,S:677P.Pelican,0,0.0,8030
France,2021-11-29,others,70,0.88,8030
France,2021-11-29,non_who,70,0.88,8030
France,2021-12-13,Alpha,3,0.03,10382
France,2021-12-13,B.1.1.277,0,0.0,10382
France,2021-12-13,B.1.1.302,0,0.0,10382
France,2021-12-13,B.1.1.519,0,0.0,10382
France,2021-12-13,B.1.160,1,0.01,10382
France,2021-12-13,B.1.177,0,0.0,10382
France,2021-12-13,B.1.221,0,0.0,10382
France,2021-12-13,B.1.258,0,0.0,10382
France,2021-12-13,B.1.367,0,0.0,10382
France,2021-12-13,B.1.620,0,0.0,10382
France,2021-12-13,Beta,0,0.0,10382
France,2021-12-13,Delta,10007,96.39,10382
France,2021-12-13,Epsilon,0,0.0,10382
France,2021-12-13,Eta,0,0.0,10382
France,2021-12-13,Gamma,0,0.0,10382
France,2021-12-13,Iota,0,0.0,10382
France,2021-12-13,Kappa,0,0.0,10382
France,2021-12-13,Lambda,0,0.0,10382
France,2021-12-13,Mu,0,0.0,10382
France,2021-12-13,Omicron,229,2.21,10382
France,2021-12-13,S:677H.Robin1,0,0.0,10382
France,2021-12-13,S:677P.Pelican,0,0.0,10382
France,2021-12-13,others,142,1.36,10382
France,2021-12-13,non_who,143,1.37,10382
France,2021-12-27,Alpha,0,0.0,2220
France,2021-12-27,B.1.1.277,0,0.0,2220
France,2021-12-27,B.1.1.302,0,0.0,2220
France,2021-12-27,B.1.1.519,0,0.0,2220
France,2021-12-27,B.1.160,0,0.0,2220
France,2021-12-27,B.1.177,0,0.0,2220
France,2021-12-27,B.1.221,0,0.0,2220
France,2021-12-27,B.1.258,0,0.0,2220
France,2021-12-27,B.1.367,0,0.0,2220
France,2021-12-27,B.1.620,0,0.0,2220
France,2021-12-27,Beta,0,0.0,2220
France,2021-12-27,Delta,1691,76.17,2220
France,2021-12-27,Epsilon,0,0.0,2220
France,2021-12-27,Eta,0,0.0,2220
France,2021-12-27,Gamma,0,0.0,2220
France,2021-12-27,Iota,0,0.0,2220
France,2021-12-27,Kappa,0,0.0,2220
France,2021-12-27,Lambda,0,0.0,2220
France,2021-12-27,Mu,0,0.0,2220
France,2021-12-27,Omicron,509,22.93,2220
France,2021-12-27,S:677H.Robin1,0,0.0,2220
France,2021-12-27,S:677P.Pelican,0,0.0,2220
France,2021-12-27,others,20,0.9,2220
France,2021-12-27,non_who,20,0.9,2220
France,2022-01-05,Alpha,0,0.0,117
France,2022-01-05,B.1.1.277,0,0.0,117
France,2022-01-05,B.1.1.302,0,0.0,117
France,2022-01-05,B.1.1.519,0,0.0,117
France,2022-01-05,B.1.160,0,0.0,117
France,2022-01-05,B.1.177,0,0.0,117
France,2022-01-05,B.1.221,0,0.0,117
France,2022-01-05,B.1.258,0,0.0,117
France,2022-01-05,B.1.367,0,0.0,117
France,2022-01-05,B.1.620,0,0.0,117
France,2022-01-05,Beta,0,0.0,117
France,2022-01-05,Delta,23,19.66,117
France,2022-01-05,Epsilon,0,0.0,117
France,2022-01-05,Eta,0,0.0,117
France,2022-01-05,Gamma,0,0.0,117
France,2022-01-05,Iota,0,0.0,117
France,2022-01-05,Kappa,0,0.0,117
France,2022-01-05,Lambda,0,0.0,117
France,2022-01-05,Mu,0,0.0,117
France,2022-01-05,Omicron,94,80.34,117
France,2022-01-05,S:677H.Robin1,0,0.0,117
France,2022-01-05,S:677P.Pelican,0,0.0,117
France,2022-01-05,others,0,0.0,117
France,2022-01-05,non_who,0,0.0,117
Gambia,2020-05-11,Alpha,0,0.0,13
Gambia,2020-05-11,B.1.1.277,0,0.0,13
Gambia,2020-05-11,B.1.1.302,0,0.0,13
Gambia,2020-05-11,B.1.1.519,0,0.0,13
Gambia,2020-05-11,B.1.160,0,0.0,13
Gambia,2020-05-11,B.1.177,0,0.0,13
Gambia,2020-05-11,B.1.221,0,0.0,13
Gambia,2020-05-11,B.1.258,0,0.0,13
Gambia,2020-05-11,B.1.367,0,0.0,13
Gambia,2020-05-11,B.1.620,0,0.0,13
Gambia,2020-05-11,Beta,0,0.0,13
Gambia,2020-05-11,Delta,0,0.0,13
Gambia,2020-05-11,Epsilon,0,0.0,13
Gambia,2020-05-11,Eta,0,0.0,13
Gambia,2020-05-11,Gamma,0,0.0,13
Gambia,2020-05-11,Iota,0,0.0,13
Gambia,2020-05-11,Kappa,0,0.0,13
Gambia,2020-05-11,Lambda,0,0.0,13
Gambia,2020-05-11,Mu,0,0.0,13
Gambia,2020-05-11,Omicron,0,0.0,13
Gambia,2020-05-11,S:677H.Robin1,0,0.0,13
Gambia,2020-05-11,S:677P.Pelican,0,0.0,13
Gambia,2020-05-11,others,13,100.0,13
Gambia,2020-05-11,non_who,13,100.0,13
Gambia,2020-05-25,Alpha,0,0.0,14
Gambia,2020-05-25,B.1.1.277,0,0.0,14
Gambia,2020-05-25,B.1.1.302,0,0.0,14
Gambia,2020-05-25,B.1.1.519,0,0.0,14
Gambia,2020-05-25,B.1.160,0,0.0,14
Gambia,2020-05-25,B.1.177,0,0.0,14
Gambia,2020-05-25,B.1.221,0,0.0,14
Gambia,2020-05-25,B.1.258,0,0.0,14
Gambia,2020-05-25,B.1.367,0,0.0,14
Gambia,2020-05-25,B.1.620,0,0.0,14
Gambia,2020-05-25,Beta,0,0.0,14
Gambia,2020-05-25,Delta,0,0.0,14
Gambia,2020-05-25,Epsilon,0,0.0,14
Gambia,2020-05-25,Eta,0,0.0,14
Gambia,2020-05-25,Gamma,0,0.0,14
Gambia,2020-05-25,Iota,0,0.0,14
Gambia,2020-05-25,Kappa,0,0.0,14
Gambia,2020-05-25,Lambda,0,0.0,14
Gambia,2020-05-25,Mu,0,0.0,14
Gambia,2020-05-25,Omicron,0,0.0,14
Gambia,2020-05-25,S:677H.Robin1,0,0.0,14
Gambia,2020-05-25,S:677P.Pelican,0,0.0,14
Gambia,2020-05-25,others,14,100.0,14
Gambia,2020-05-25,non_who,14,100.0,14
Gambia,2020-06-08,Alpha,0,0.0,11
Gambia,2020-06-08,B.1.1.277,0,0.0,11
Gambia,2020-06-08,B.1.1.302,0,0.0,11
